transaction_id,payer_id,payee_id,amount,channel,mode,bank_code,transaction_datetime,is_fraud
64f91368-6aab-4478-a7dc-713441b14dd8,e4c9055e-92c8-4c47-b264-8dd3b818328f,01f791ce-3669-4c85-bb07-bef6d1589a70,2101.0985640775143,Mobile,Debit Card,Bank A,2024-01-03 06:00:00,0
b067b206-8eff-4dd8-a2b5-78d99ee6cb1d,9ea259fc-9cdd-4c39-b161-a2924567ca50,b2327583-b58e-44a9-a2b5-92c9e8eed706,3284.7689180157477,Online,UPI,Bank C,2024-01-03 07:00:00,0
a06774d1-404e-4bc2-9a87-33b312989848,c12ed93a-07a9-473f-a352-4e54490beadb,3ebf402a-8902-4ada-9560-83f5de3d5056,2406.104715557426,Mobile,Net Banking,Bank B,2024-01-03 08:00:00,0
d38ddf96-508a-49c2-a286-de3d0a37c2db,1c647eeb-c944-493d-9099-cec35b3cc971,2b14b966-af98-4cde-b135-fc474d21555b,1900.6449350271027,ATM,Debit Card,Bank D,2024-01-03 09:00:00,0
b536c600-622a-451a-afda-6c523e46b82f,fb72afd0-1a83-4c6a-9b27-2c9359c78006,7e93fd7c-a735-447e-b3c7-18b46002ed9b,1554.5686089198832,ATM,Credit Card,Bank B,2024-01-03 10:00:00,0
e2b08bfb-42a3-4f7b-9943-7f1889a92989,57395390-fe5e-4041-af41-ae8282af8a0d,411cdc72-7ef8-43ea-ab9e-e6e703552b84,737.5922707598828,ATM,UPI,Bank C,2024-01-03 11:00:00,0
0dc1c2f0-7e69-488a-a940-1eb56567eb7a,89a8c63c-ce8c-42ba-9568-15ba3e14f23d,d61c7817-70cf-4892-ab80-b0b50a13b80e,854.2343058489815,Mobile,UPI,Bank C,2024-01-03 12:00:00,0
929d2289-690e-4224-940d-e38a499fc933,4be1279f-1ea1-4faf-92f6-dd13ab5ac158,31484cd9-187d-431a-bdf2-a7553f98d100,2694.0305714714395,POS,Net Banking,Bank A,2024-01-03 13:00:00,0
3be59ca7-8dab-4b72-a40c-28e6a566efd5,4add3840-000f-4edc-97e6-0ba1f397d4e7,f75005b9-2e34-4631-9087-a628a5d5af78,152.24752353237525,Online,Debit Card,Bank A,2024-01-03 14:00:00,0
f3236efb-80a0-4fcb-8c33-a608ff7cb4b3,2d6e0a3b-e16b-40ec-b0ae-1feebdb929c2,9e0ecfd3-f271-4bd7-b477-bdb49e41afdb,1912.3636648753609,POS,Net Banking,Bank C,2024-01-03 15:00:00,0
a2cba12b-15e6-4c8b-88a0-1f11f2554da5,2aae0df1-f504-4e82-bfc9-062c477e7257,522f64f1-e3a7-4bef-80a1-e513c2b0163b,65.7384392717277,POS,Debit Card,Bank C,2024-01-03 16:00:00,0
5ce5c72e-76ec-4693-9755-855a81927e62,6a84e749-ca6a-4cf7-8c22-6386b88a2785,e6dcb8aa-1572-4015-802d-18f092b7da2c,4887.279073201863,POS,Credit Card,Bank C,2024-01-03 17:00:00,0
a74c3593-3e5a-4395-9e9b-1e5b0764a035,a0226076-2ef0-41f5-a3b5-ff9e1bd9bece,2eacf2dd-592c-42c3-97e8-684f3d0f0b53,738.0317422569395,Online,Net Banking,Bank D,2024-01-03 18:00:00,0
bbb16564-e9d6-49f7-b50e-c07ade0ab382,b9fb9bda-0e94-413f-8ae6-b8fe88511033,6b3899b5-afc3-476c-9901-96b40e847f91,2413.5947686310715,ATM,Credit Card,Bank D,2024-01-03 19:00:00,0
b8ad8e5a-5537-4a6a-957e-2262933e52f4,6684dd3f-5040-4b1a-85f0-2ae5e1947667,14fc2dfc-e53f-4013-95b4-599de00b187b,2108.6620991813043,POS,Debit Card,Bank C,2024-01-03 20:00:00,0
aeb7c20f-662a-47b4-a9ea-5d30a5703e81,86e61db5-a37b-4fd0-ade2-e41ccb1cb39e,a634b6e2-5ef7-4f9d-a439-0d8d2579f523,539.5397031626013,Online,UPI,Bank A,2024-01-03 21:00:00,0
b9495ab0-2328-47f2-b8c3-c297b83920c7,8b8d0ce8-90fe-4052-a941-2d566943a284,234864df-53a1-4258-ad04-8799623d1e60,1787.8456900598126,Online,Net Banking,Bank B,2024-01-03 22:00:00,0
12dbe8c7-f68f-4a54-b513-c53e3953d2fd,6be2cf3f-4c52-4ad7-b1b4-834af15cbe29,77a37c47-f885-47a2-aa9b-90e74a815329,138.6844649405745,POS,Net Banking,Bank B,2024-01-03 23:00:00,0
0fe7eef5-5233-4b6c-8437-e5c2241114f6,71497e0c-cd1e-431e-8900-ddd6e7c6a308,5622f0f2-dae3-45bc-acfe-795dd87ca302,1475.2742563994946,ATM,UPI,Bank B,2024-01-04 00:00:00,0
3fcd7b78-890b-4a1f-b120-d23021f1dfa6,c66b5821-0b3d-4e3a-86b0-d4b80267d895,cf08db5e-eafc-49f3-8907-731d67ef20a1,514.7347640065846,Mobile,Debit Card,Bank D,2024-01-04 01:00:00,0
4d3cbcf0-d7dd-41cd-9c2b-45dae03ecf3d,7c3263a1-01bf-44a5-9083-cdf395291de6,6d05d76e-2519-4a44-bf20-5a89f2e83167,1880.5887413198893,Online,Net Banking,Bank C,2024-01-04 02:00:00,0
90fb364e-357f-4739-971a-af246b23c7f9,8aba8cae-13a9-42f3-94fa-ab43c51eedb5,508cbb2d-7913-48ee-be9c-2ea5a6d19b8f,2395.3778202528597,Online,Debit Card,Bank A,2024-01-04 03:00:00,0
6ef9652a-3f9f-4f0f-a3e7-603eb3b961a9,6c593b26-1306-4d06-956a-6f21d728e432,e29e2db8-5a7f-4fca-93a7-8a633baaf595,3661.780710973945,POS,Debit Card,Bank A,2024-01-04 04:00:00,0
83d36268-b5d5-472b-8d3d-d4d8e7af7d11,bf04c7a3-5e7e-47c2-b60f-e9a20176b6b0,f18ad55f-4ee0-4a2b-8e9a-253cb79e04cb,3299.2299479598028,Mobile,UPI,Bank A,2024-01-04 05:00:00,0
86ca50e9-9c4e-49fa-9f98-5c9bc81cce15,e64f77e4-5289-424d-afc4-25762fb02b7c,01b66754-205f-4bb4-9481-42c2270de510,2152.0497768573537,POS,Net Banking,Bank D,2024-01-04 06:00:00,0
0ce1bba3-e83c-4473-9da9-4bbf0c11b5e3,92d0eabc-22fe-49b2-b684-0cbf7821434e,207dc41d-29eb-4709-8a5d-83f073e3de1a,3309.007195214338,Online,Net Banking,Bank A,2024-01-04 07:00:00,0
99ce313d-1b49-4917-876c-71c3cee31748,d202050e-c971-4a5f-b7c6-664c1588a234,5290bf15-f280-409c-a9e6-a99c0ce9abc4,811.7959328219966,POS,Debit Card,Bank C,2024-01-04 08:00:00,0
adb22e5d-baeb-4290-a212-21c46b54e7fc,7a8ad6a9-51f7-4cba-a4fd-f9e947b97c99,4eb8f60e-34ff-47ff-9f23-90afc7365016,4171.267940323927,POS,Net Banking,Bank C,2024-01-04 09:00:00,0
d5afc0ad-9a45-44a1-87c1-37d3f97852b6,d5d94943-abe0-4e88-92ab-d5dc84f884c8,ee855b20-a21c-4e79-bff4-5efa29a5eb0d,1613.707186562624,POS,Net Banking,Bank B,2024-01-04 10:00:00,0
26a02f4f-1570-4a86-b7b0-416a3d0ea879,7757f1e5-0a0a-420f-af6e-f007a21d1c30,1158cfe2-cc54-4713-a650-be87d720e73b,4537.836868873464,Mobile,UPI,Bank D,2024-01-04 11:00:00,0
5bc86428-a98d-4a51-9423-e70b480ba1f4,96686315-43a7-4c97-b35a-e5104ce5c64b,faa623a8-85ff-4ed2-9d60-5d794b2405e3,1050.730450724908,Online,UPI,Bank D,2024-01-04 12:00:00,0
ffd3e052-fe5b-4bb4-a6bd-f05cd1b77b29,cfdee0bf-9ff7-4d9f-ac64-69366eff89b4,7acf6b08-5ef4-4b39-aa80-31e42f9cf77d,2368.8946544912937,ATM,Net Banking,Bank B,2024-01-04 13:00:00,1
806cad34-dfa8-4d85-8d73-e2b1ee2e8333,1983042e-b0cc-47ca-9e55-c238ce287597,f8c2ad97-5b77-491a-ae7d-607d10ada151,1463.1705855244745,Online,Credit Card,Bank B,2024-01-04 14:00:00,0
a707fea5-f3f0-4cd9-85ba-d597d961a79f,e16ba14f-426d-455b-9250-a96b0400e43a,e9d39ed0-5f63-42ca-9a11-2b7a40626339,3672.6192037563264,POS,Debit Card,Bank B,2024-01-04 15:00:00,0
f316d6d1-8ec2-4df4-96e8-7ac0a9279303,f24f8762-2fe0-4336-a958-6c00e62bf6c2,1bc46169-88b9-49fb-8bdb-9d75fe5bb8ac,4697.7202351665965,Mobile,Debit Card,Bank A,2024-01-04 16:00:00,0
9c779780-df7d-4f38-9970-f0db7cdd70c8,79ae0b23-0e16-45ea-b15d-c0cbbeeb49fc,2a10edae-5d99-4225-aea9-36463223a7f1,2679.1438409502252,Mobile,Net Banking,Bank D,2024-01-04 17:00:00,0
bdbb6cb8-0fe6-448e-b7ef-765e68386ffb,a7f00ea7-cef7-4cb9-8c95-293eed2940a4,f5d76fe5-acae-461a-b9dc-b2811cc3760a,100.84929295897044,Online,Net Banking,Bank D,2024-01-04 18:00:00,0
34e7fac4-fb56-491a-ac4e-710844c068d7,ee426bba-f34e-474c-84c4-d20184e0764f,9b587e44-bcbb-4289-b19f-fb215a800a2b,2747.16933696745,Mobile,Net Banking,Bank C,2024-01-04 19:00:00,0
cfa9dad4-1f48-4165-b2b3-46d5324d38a2,413d78a3-6708-4105-a5d3-694c293cd5fe,56b7e1ff-a827-4f2e-afb1-5f9616006c7c,522.9331120748583,Online,Debit Card,Bank A,2024-01-04 20:00:00,0
732dedd3-65ee-4eaa-8b92-23f7859a9a88,f890a82f-820e-4242-95b2-28825a9da3f4,83653ce5-39a2-46ca-96f0-20c90a2a3c12,151.070768965147,Mobile,UPI,Bank D,2024-01-04 21:00:00,1
533f4da1-4c11-4fcf-9b13-6a08d91a2c64,c47d6a34-9f42-46f3-9ac4-e80f925590ea,3b78673c-575c-4084-92f7-467de5621b68,4163.760960464245,Online,Credit Card,Bank D,2024-01-04 22:00:00,0
b45a23bf-69c0-4ffa-9f67-cb0ab61d035d,fc6a09cb-2eb6-4524-9760-95803fc00554,93684f29-b7ca-4422-85fb-e1c2d077cf60,2137.3389051521413,POS,UPI,Bank A,2024-01-04 23:00:00,0
6350a66c-9830-4343-9675-d52478709ba4,d3361a52-d7a8-43d4-acb4-9adc788bed6c,1532a8e9-bf36-4727-9496-d05feca4ad01,1335.805704417801,Mobile,Debit Card,Bank D,2024-01-05 00:00:00,0
853ff18e-0f6c-4cca-b9ff-685bd96373ff,d918a848-5405-442c-96ec-de3c9e01ce5f,aae33947-704b-49f9-ad10-696f71a7a8db,3516.9510390248456,Online,Debit Card,Bank D,2024-01-05 01:00:00,0
b0d2f82d-ce8d-4ce5-aa05-b4ff051e77a2,7157ccaa-46ca-436a-808b-9a68c0612ffd,e728bb80-a628-410f-b1e6-37f368791c77,1928.4312134954002,Online,Credit Card,Bank A,2024-01-05 02:00:00,0
cf6b5f0e-e765-4158-92ac-b1b0943f9612,836136bf-c347-41e3-9449-ea04561e5d72,7a746b18-4e0b-4a80-b216-c54417e749e7,3018.5008875025146,POS,UPI,Bank A,2024-01-05 03:00:00,0
92321ba3-b72b-492f-899f-1a512dd21f89,cf76b518-eafd-48fe-b6c6-d9350d8d9ad4,aacdd8ac-8c2d-4689-bb1e-05ee2bc91dc6,1852.0343283713833,Online,Net Banking,Bank C,2024-01-05 04:00:00,0
3ff43b9c-d258-4bb4-b7cc-95516abb381f,07cdfd3d-3cbb-4406-9288-3aebec69c651,fb1f0db2-7d01-4b56-8256-586e0a4de04b,382.59069341030306,POS,Credit Card,Bank B,2024-01-05 05:00:00,0
e28874da-20a6-41fb-a10b-4a00f73110b5,29a43bfc-c7e0-40d7-9243-af7d926b7c14,62ce8d66-8028-4816-a4c0-966284b38057,1027.1504844428582,Mobile,Debit Card,Bank A,2024-01-05 06:00:00,0
b16f8611-d919-41c1-9e20-a0b724e1001f,59a34a0e-6464-4b89-9cec-748e6931907b,6499aeb9-d6de-4104-a369-7fd0ff4190a1,899.1685278866111,Mobile,Debit Card,Bank A,2024-01-05 07:00:00,0
0c9898e0-fced-45c0-8948-eb328d9823d6,615fa31d-72d2-4b73-8333-8c3db5a2be05,a6bf5a17-8243-4aa2-809d-c4cdcecaddba,4407.350036100611,POS,UPI,Bank D,2024-01-05 08:00:00,0
032d00ac-8ee1-4e66-85a3-38755d7a86b3,3768b1c1-c435-4edb-92a4-052dd6947f7d,e485a579-a514-4a73-a3f6-fb490912348e,503.5284392005989,Online,Debit Card,Bank B,2024-01-05 09:00:00,0
66959cd7-0168-4cbf-a1ad-54828ab0c986,7063d23e-0514-468f-b52e-12d937650fc4,f8c0ede2-1672-4b13-a197-24ba1a0ff913,622.0684521485447,ATM,Credit Card,Bank A,2024-01-05 10:00:00,0
8b64153a-ad23-4a45-bb05-d2b074b18bbf,ee619215-7709-4148-b23b-1247add69253,573de97b-13b3-4525-9a53-8c55477691e6,196.38326830609222,Mobile,Credit Card,Bank A,2024-01-05 11:00:00,0
e262d66b-910f-4f12-92ae-1ecd624025fb,110f6837-0903-46d1-9853-c8604ac98e7f,9dbe2b22-6367-44f0-8e28-c3ee8074d5c3,4844.273049265194,ATM,Net Banking,Bank C,2024-01-05 12:00:00,0
206ceed7-faed-431c-83aa-4ea849d9e6fb,89cfa6e5-4a5b-4268-8de8-b432566884ce,57b7a97b-e848-4fd2-9942-9f8ee536499b,4744.28988562417,Online,Credit Card,Bank D,2024-01-05 13:00:00,0
b398e038-ab5c-4ccc-9dc6-15de0ebb609e,ad6377a1-5734-489d-acd9-151445e8e7da,8ffa78da-116c-4d7c-be9a-43f6902a182c,178.96967495597153,Mobile,Net Banking,Bank A,2024-01-05 14:00:00,0
7465f252-b5ce-4bee-93b5-470141571aa2,0c8ae22c-1496-4fca-b989-5af6b7ca7eef,3a1b0080-e1c7-4d75-bba6-1dafc471f2ae,4275.893819809633,POS,Net Banking,Bank B,2024-01-05 15:00:00,1
26b43111-002d-4305-b387-498ef448f93b,8b7598bd-1537-4657-a3a1-5043f4d32084,380f3809-3532-4fcd-88be-fa3590eda5c9,257.75042208982984,Mobile,UPI,Bank D,2024-01-05 16:00:00,0
f2c16f82-2710-48f0-85cb-921d693c2e10,d2326fc2-cc0a-47c9-a8cd-3bdb85ba7ccc,fe8891d7-86d8-4a22-8b6b-6153ec07d9c6,2354.9525919839693,Online,UPI,Bank A,2024-01-05 17:00:00,0
96e9f4e6-aa0f-41ab-b92f-fb0a8b5f4f9b,112363ff-d363-4c87-bfbb-8b3b1698aa16,36416f9d-1443-465d-8eea-150ba07f8962,1259.0781168572205,POS,Debit Card,Bank B,2024-01-05 18:00:00,0
366d8dcd-042b-429a-94c2-a8f2f5df2994,458b5a41-c59d-4ae5-82af-38cb53a8d844,36c50f3b-7731-49f9-987b-a5ebeec07a9e,4372.894473653742,POS,Net Banking,Bank D,2024-01-05 19:00:00,0
